Line	ID	patternID	z	Cl	H2O2	OrganicMatter	O2	larvae	adults	mass
LINESTRING(720155.884 4639088.167,720160.652 4639097.000)	TU38-14	TU38	349.333	0	0	1	8	4.26378652e-321	20.4835272	0
LINESTRING(720160.652 4639097.000,720165.420 4639105.833)	TU38-15	TU38	349.222	0	0	1	8	4.27366784e-321	20.124167	0
LINESTRING(720165.420 4639105.833,720170.189 4639114.667)	TU38-16	TU38	349.111	0	0	1	8	4.28354915e-321	21.4717675	0
LINESTRING(720170.189 4639114.667,720174.957 4639123.500)	TU38-17	TU38	349.000	0	0	1	8	4.29343046e-321	20.034327	0
LINESTRING(720174.957 4639123.500,720179.725 4639132.333)	TU38-18	TU38	348.889	0	0	1	8	4.30331178e-321	22.819368	0
LINESTRING(720179.725 4639132.333,720184.493 4639141.167)	TU38-19	TU38	348.778	0	0	1	8	4.31319309e-321	18.7765666	0
LINESTRING(720184.493 4639141.167,720189.261 4639150.000)	TU38-20	TU38	348.667	0	0	1	8	4.3230744e-321	19.7648069	0
LINESTRING(720189.261 4639150.000,720194.029 4639158.833)	TU38-21	TU38	348.556	0	0	1	8	4.33295571e-321	22.1904878	0
LINESTRING(720194.029 4639158.833,720198.797 4639167.667)	TU38-22	TU38	348.444	0	0	1	8	4.34283703e-321	18.5968865	0
LINESTRING(720198.797 4639167.667,720203.566 4639176.500)	TU38-23	TU38	348.333	0	0	1	8	4.35271834e-321	21.1124074	0
LINESTRING(720203.566 4639176.500,720208.334 4639185.333)	TU38-24	TU38	348.222	0	0	1	8	4.36259965e-321	18.9562466	0
LINESTRING(720208.334 4639185.333,720213.102 4639194.167)	TU38-25	TU38	348.111	0	0	1	8	4.37248097e-321	21.5616075	0
LINESTRING(720213.102 4639194.167,720217.870 4639203.000)	TU38-26	TU38	348.000	0	0	1	8	4.37248097e-321	18.8664066	0
LINESTRING(720194.130 4638928.500,720204.101 4638927.067)	TU39-0	TU39	347.689	0	0	1	8	4.18473602e-321	0	0
LINESTRING(720204.101 4638927.067,720214.071 4638925.633)	TU39-1	TU39	347.377	0	0	1	8	4.18967668e-321	0	0
LINESTRING(720214.071 4638925.633,720224.042 4638924.200)	TU39-2	TU39	347.066	0	0	1	8	4.19461733e-321	0	0
LINESTRING(720224.042 4638924.200,720234.013 4638922.767)	TU39-3	TU39	346.755	0	0	1	8	4.19955799e-321	0	0
LINESTRING(720234.013 4638922.767,720243.983 4638921.333)	TU39-4	TU39	346.443	0	0	1	8	4.20449865e-321	0	0
LINESTRING(720243.983 4638921.333,720253.954 4638919.900)	TU39-5	TU39	346.132	0	0	1	8	4.2094393e-321	0	0
LINESTRING(720253.954 4638919.900,720263.925 4638918.467)	TU39-6	TU39	345.821	0	0	1	8	4.21437996e-321	0	0
LINESTRING(720263.925 4638918.467,720273.895 4638917.033)	TU39-7	TU39	345.509	0	0	1	8	4.21932062e-321	0	0
LINESTRING(720273.895 4638917.033,720283.866 4638915.600)	TU39-8	TU39	345.198	0	0	1	8	4.22426127e-321	0	0
LINESTRING(720283.866 4638915.600,720293.837 4638914.167)	TU39-9	TU39	344.887	0	0	1	8	4.22920193e-321	0	0
LINESTRING(720293.837 4638914.167,720303.807 4638912.733)	TU39-10	TU39	344.575	0	0	1	8	4.23414258e-321	0	0
LINESTRING(720303.807 4638912.733,720313.778 4638911.300)	TU39-11	TU39	344.264	0	0	1	8	4.23908324e-321	0	0
LINESTRING(720313.778 4638911.300,720323.749 4638909.867)	TU39-12	TU39	343.953	0	0	1	8	4.2440239e-321	0	0
LINESTRING(720323.749 4638909.867,720333.719 4638908.433)	TU39-13	TU39	343.641	0	0	1	8	4.24896455e-321	0	0
LINESTRING(720333.719 4638908.433,720343.690 4638907.000)	TU39-14	TU39	343.330	0	0	1	8	4.24896455e-321	0	0
LINESTRING(715612.310 4641437.500,715610.802 4641447.379)	TU4-0	TU4	362.510	0	0	1	8	2.47032823e-321	23.9825406	0
LINESTRING(715610.802 4641447.379,715609.295 4641457.258)	TU4-1	TU4	362.651	0	0	1	8	2.47526889e-321	23.0333636	0
LINESTRING(715609.295 4641457.258,715607.787 4641467.136)	TU4-2	TU4	362.791	0	0	1	8	2.48020954e-321	24.1723761	0
LINESTRING(715607.787 4641467.136,715606.280 4641477.015)	TU4-3	TU4	362.931	0	0	1	8	2.4851502e-321	24.4887684	0
LINESTRING(715606.280 4641477.015,715604.772 4641486.894)	TU4-4	TU4	363.072	0	0	1	8	2.49009086e-321	23.8559837	0
LINESTRING(715604.772 4641486.894,715603.265 4641496.773)	TU4-5	TU4	363.212	0	0	1	8	2.49503151e-321	24.4887684	0
LINESTRING(715603.265 4641496.773,715601.757 4641506.652)	TU4-6	TU4	363.352	0	0	1	8	2.49997217e-321	24.9949962	0
LINESTRING(715601.757 4641506.652,715600.249 4641516.530)	TU4-7	TU4	363.492	0	0	1	8	2.50491282e-321	25.1215531	0
LINESTRING(715600.249 4641516.530,715598.742 4641526.409)	TU4-8	TU4	363.633	0	0	1	8	2.50985348e-321	23.4130344	0
LINESTRING(715598.742 4641526.409,715597.234 4641536.288)	TU4-9	TU4	363.773	0	0	1	8	2.51479414e-321	27.4628566	0
LINESTRING(715597.234 4641536.288,715595.727 4641546.167)	TU4-10	TU4	363.913	0	0	1	8	2.51973479e-321	24.8051608	0
LINESTRING(715595.727 4641546.167,715594.219 4641556.045)	TU4-11	TU4	364.054	0	0	1	8	2.52467545e-321	24.9949962	0
LINESTRING(715594.219 4641556.045,715592.712 4641565.924)	TU4-12	TU4	364.194	0	0	1	8	2.52961611e-321	24.2356545	0
LINESTRING(715592.712 4641565.924,715591.204 4641575.803)	TU4-13	TU4	364.334	0	0	1	8	2.53455676e-321	25.0582747	0
LINESTRING(715591.204 4641575.803,715589.696 4641585.682)	TU4-14	TU4	364.475	0	0	1	8	2.53949742e-321	24.7418823	0
LINESTRING(715589.696 4641585.682,715588.189 4641595.561)	TU4-15	TU4	364.615	0	0	1	8	2.54443808e-321	26.8300719	0
LINESTRING(715588.189 4641595.561,715586.681 4641605.439)	TU4-16	TU4	364.755	0	0	1	8	2.54937873e-321	25.1848316	0
LINESTRING(715586.681 4641605.439,715585.174 4641615.318)	TU4-17	TU4	364.895	0	0	1	8	2.55431939e-321	25.5645024	0
LINESTRING(715585.174 4641615.318,715583.666 4641625.197)	TU4-18	TU4	365.036	0	0	1	8	2.55926005e-321	25.5645024	0
LINESTRING(715583.666 4641625.197,715582.158 4641635.076)	TU4-19	TU4	365.176	0	0	1	8	2.5642007e-321	25.0582747	0
LINESTRING(715582.158 4641635.076,715580.651 4641644.955)	TU4-20	TU4	365.316	0	0	1	8	2.56914136e-321	24.9949962	0
LINESTRING(715580.651 4641644.955,715579.143 4641654.833)	TU4-21	TU4	365.457	0	0	1	8	2.57408201e-321	25.2481101	0
LINESTRING(715579.143 4641654.833,715577.636 4641664.712)	TU4-22	TU4	365.597	0	0	1	8	2.57902267e-321	22.9068066	0
LINESTRING(715577.636 4641664.712,715576.128 4641674.591)	TU4-23	TU4	365.737	0	0	1	8	2.58396333e-321	23.5395913	0
LINESTRING(715576.128 4641674.591,715574.621 4641684.470)	TU4-24	TU4	365.878	0	0	1	8	2.58890398e-321	26.3871226	0
LINESTRING(715574.621 4641684.470,715573.113 4641694.348)	TU4-25	TU4	366.018	0	0	1	8	2.59384464e-321	24.0458191	0
LINESTRING(715573.113 4641694.348,715571.605 4641704.227)	TU4-26	TU4	366.158	0	0	1	8	2.5987853e-321	27.8425274	0
LINESTRING(715571.605 4641704.227,715570.098 4641714.106)	TU4-27	TU4	366.298	0	0	1	8	2.60372595e-321	25.1848316	0
LINESTRING(715570.098 4641714.106,715568.590 4641723.985)	TU4-28	TU4	366.439	0	0	1	8	2.60866661e-321	25.2481101	0
LINESTRING(715568.590 4641723.985,715567.083 4641733.864)	TU4-29	TU4	366.579	0	0	1	8	2.61360727e-321	25.7543378	0
LINESTRING(715567.083 4641733.864,715565.575 4641743.742)	TU4-30	TU4	366.719	0	0	1	8	2.61854792e-321	24.3622115	0
LINESTRING(715565.575 4641743.742,715564.068 4641753.621)	TU4-31	TU4	366.860	0	0	1	8	2.62348858e-321	27.0199073	0
LINESTRING(715564.068 4641753.621,715562.560 4641763.500)	TU4-32	TU4	367.000	0	0	1	8	2.63336989e-321	21.5146803	0
LINESTRING(720089.130 4638964.500,720098.675 4638961.227)	TU40-0	TU40	350.727	0	0	1	8	4.12050749e-321	16.4890256	0
LINESTRING(720098.675 4638961.227,720108.221 4638957.955)	TU40-1	TU40	350.455	0	0	1	8	4.12544814e-321	17.922854	0
LINESTRING(720108.221 4638957.955,720117.766 4638954.682)	TU40-2	TU40	350.182	0	0	1	8	4.1303888e-321	17.062557	0
LINESTRING(720117.766 4638954.682,720127.312 4638951.409)	TU40-3	TU40	349.909	0	0	1	8	4.13532946e-321	16.20226	0
LINESTRING(720127.312 4638951.409,720136.857 4638948.136)	TU40-4	TU40	349.636	0	0	1	8	4.14027011e-321	18.7831509	0
LINESTRING(720136.857 4638948.136,720146.403 4638944.864)	TU40-5	TU40	349.364	0	0	1	8	4.14521077e-321	18.4963853	0
LINESTRING(720146.403 4638944.864,720155.948 4638941.591)	TU40-6	TU40	349.091	0	0	1	8	4.15015143e-321	16.6324085	0
LINESTRING(720155.948 4638941.591,720165.494 4638938.318)	TU40-7	TU40	348.818	0	0	1	8	4.15509208e-321	18.0662368	0
LINESTRING(720165.494 4638938.318,720175.039 4638935.045)	TU40-8	TU40	348.545	0	0	1	8	4.16003274e-321	19.5000651	0
LINESTRING(720175.039 4638935.045,720184.585 4638931.773)	TU40-9	TU40	348.273	0	0	1	8	4.16497339e-321	19.0699166	0
LINESTRING(720184.585 4638931.773,720194.130 4638928.500)	TU40-10	TU40	348.000	0	0	1	8	4.17979536e-321	22.0809561	0
LINESTRING(721651.310 4639599.500,721650.000 4639609.600)	TU400-0	TU400	321.000	0	0	1	8	5.28650241e-322	0	0
LINESTRING(720068.440 4638936.000,720075.337 4638945.500)	TU41-0	TU41	350.333	0	0	1	8	4.08592289e-321	20.5991969	0
LINESTRING(720075.337 4638945.500,720082.233 4638955.000)	TU41-1	TU41	350.667	0	0	1	8	4.0958042e-321	22.8501025	0
LINESTRING(720082.233 4638955.000,720089.130 4638964.500)	TU41-2	TU41	351.000	0	0	1	8	4.11556683e-321	20.7356154	0
LINESTRING(715447.480 4638459.030,715446.069 4638448.245)	TU42-0	TU42	367.977	0	0	1	8	2.30728657e-321	9.94200582	0
LINESTRING(715446.069 4638448.245,715444.658 4638437.459)	TU42-1	TU42	368.294	0	0	1	8	2.32210854e-321	10.3562561	0
LINESTRING(715444.658 4638437.459,715443.247 4638426.674)	TU42-2	TU42	368.611	0	0	1	8	2.3369305e-321	9.11350533	0
LINESTRING(715443.247 4638426.674,715441.836 4638415.888)	TU42-3	TU42	368.928	0	0	1	8	2.35175247e-321	10.2181726	0
LINESTRING(715441.836 4638415.888,715440.425 4638405.103)	TU42-4	TU42	369.245	0	0	1	8	2.36657444e-321	9.38967216	0
LINESTRING(715440.425 4638405.103,715439.014 4638394.317)	TU42-5	TU42	369.562	0	0	1	8	2.38139641e-321	9.11350533	0
LINESTRING(715439.014 4638394.317,715437.603 4638383.532)	TU42-6	TU42	369.879	0	0	1	8	2.39621838e-321	9.8039224	0
LINESTRING(715437.603 4638383.532,715436.192 4638372.746)	TU42-7	TU42	370.196	0	0	1	8	2.41104035e-321	8.56117167	0
LINESTRING(715436.192 4638372.746,715434.781 4638361.961)	TU42-8	TU42	370.513	0	0	1	8	2.42586232e-321	10.4943395	0
LINESTRING(715434.781 4638361.961,715433.370 4638351.175)	TU42-9	TU42	370.830	0	0	1	8	2.44068429e-321	9.66583899	0
LINESTRING(715433.370 4638351.175,715431.959 4638340.390)	TU42-10	TU42	371.147	0	0	1	8	2.45550626e-321	10.7705063	0
LINESTRING(715431.959 4638340.390,715430.548 4638329.604)	TU42-11	TU42	371.464	0	0	1	8	2.47032823e-321	9.11350533	0
LINESTRING(715430.548 4638329.604,715429.137 4638318.819)	TU42-12	TU42	371.781	0	0	1	8	2.4851502e-321	11.1847565	0
LINESTRING(715429.137 4638318.819,715427.726 4638308.033)	TU42-13	TU42	372.098	0	0	1	8	2.49997217e-321	10.7705063	0
LINESTRING(715427.726 4638308.033,715426.315 4638297.248)	TU42-14	TU42	372.415	0	0	1	8	2.51479414e-321	9.52775557	0
LINESTRING(715426.315 4638297.248,715424.904 4638286.462)	TU42-15	TU42	372.732	0	0	1	8	2.52961611e-321	10.9085897	0
LINESTRING(715424.904 4638286.462,715423.493 4638275.677)	TU42-16	TU42	373.049	0	0	1	8	2.54443808e-321	9.8039224	0
LINESTRING(715423.493 4638275.677,715422.082 4638264.891)	TU42-17	TU42	373.366	0	0	1	8	2.55926005e-321	9.25158874	0
LINESTRING(715422.082 4638264.891,715420.671 4638254.106)	TU42-18	TU42	373.683	0	0	1	8	2.57408201e-321	9.66583899	0
LINESTRING(715420.671 4638254.106,715419.260 4638243.320)	TU42-19	TU42	374.000	0	0	1	8	2.57902267e-321	7.73267119	0
LINESTRING(719121.940 4638462.000,719129.714 4638468.826)	TU43-0	TU43	341.825	0	0	1	8	2.77664893e-321	25.4861003	0
LINESTRING(719129.714 4638468.826,719137.489 4638475.652)	TU43-1	TU43	341.650	0	0	1	8	2.78653024e-321	24.0157484	0
LINESTRING(719137.489 4638475.652,719145.263 4638482.478)	TU43-2	TU43	341.476	0	0	1	8	2.79641156e-321	26.650129	0
LINESTRING(719145.263 4638482.478,719153.037 4638489.304)	TU43-3	TU43	341.301	0	0	1	8	2.80629287e-321	25.179777	0
LINESTRING(719153.037 4638489.304,719160.812 4638496.130)	TU43-4	TU43	341.126	0	0	1	8	2.81617418e-321	25.914953	0
LINESTRING(719160.812 4638496.130,719168.586 4638502.957)	TU43-5	TU43	340.951	0	0	1	8	2.82605549e-321	25.4248357	0
LINESTRING(719168.586 4638502.957,719176.360 4638509.783)	TU43-6	TU43	340.777	0	0	1	8	2.83593681e-321	26.282541	0
LINESTRING(719176.360 4638509.783,719184.135 4638516.609)	TU43-7	TU43	340.602	0	0	1	8	2.84581812e-321	26.2212763	0
LINESTRING(719184.135 4638516.609,719191.909 4638523.435)	TU43-8	TU43	340.427	0	0	1	8	2.85569943e-321	25.6086297	0
LINESTRING(719191.909 4638523.435,719199.683 4638530.261)	TU43-9	TU43	340.252	0	0	1	8	2.86558075e-321	25.914953	0
LINESTRING(719199.683 4638530.261,719207.458 4638537.087)	TU43-10	TU43	340.077	0	0	1	8	2.87546206e-321	23.7094251	0
LINESTRING(719207.458 4638537.087,719215.232 4638543.913)	TU43-11	TU43	339.903	0	0	1	8	2.88534337e-321	24.3833364	0
LINESTRING(719215.232 4638543.913,719223.007 4638550.739)	TU43-12	TU43	339.728	0	0	1	8	2.89522468e-321	24.0770131	0
LINESTRING(719223.007 4638550.739,719230.781 4638557.565)	TU43-13	TU43	339.553	0	0	1	8	2.905106e-321	24.2608071	0
LINESTRING(719230.781 4638557.565,719238.555 4638564.391)	TU43-14	TU43	339.378	0	0	1	8	2.91498731e-321	23.8932191	0
LINESTRING(719238.555 4638564.391,719246.330 4638571.217)	TU43-15	TU43	339.203	0	0	1	8	2.92486862e-321	25.0572477	0
LINESTRING(719246.330 4638571.217,719254.104 4638578.043)	TU43-16	TU43	339.029	0	0	1	8	2.93474994e-321	24.628395	0
LINESTRING(719254.104 4638578.043,719261.878 4638584.870)	TU43-17	TU43	338.854	0	0	1	8	2.94463125e-321	24.0770131	0
LINESTRING(719261.878 4638584.870,719269.653 4638591.696)	TU43-18	TU43	338.679	0	0	1	8	2.95451256e-321	27.2015109	0
LINESTRING(719269.653 4638591.696,719277.427 4638598.522)	TU43-19	TU43	338.504	0	0	1	8	2.96439388e-321	25.6698943	0
LINESTRING(719277.427 4638598.522,719285.201 4638605.348)	TU43-20	TU43	338.330	0	0	1	8	2.97427519e-321	24.3220717	0
LINESTRING(719285.201 4638605.348,719292.976 4638612.174)	TU43-21	TU43	338.155	0	0	1	8	2.9841565e-321	25.914953	0
LINESTRING(719292.976 4638612.174,719300.750 4638619.000)	TU43-22	TU43	337.980	0	0	1	8	2.98909716e-321	22.3003378	0
LINESTRING(718920.310 4638376.000,718929.911 4638380.095)	TU44-0	TU44	345.810	0	0	1	8	2.57408201e-321	24.7934464	0
LINESTRING(718929.911 4638380.095,718939.513 4638384.190)	TU44-1	TU44	345.619	0	0	1	8	2.58396333e-321	26.4949574	0
LINESTRING(718939.513 4638384.190,718949.114 4638388.286)	TU44-2	TU44	345.429	0	0	1	8	2.59384464e-321	26.1911162	0
LINESTRING(718949.114 4638388.286,718958.716 4638392.381)	TU44-3	TU44	345.238	0	0	1	8	2.60372595e-321	25.0365194	0
LINESTRING(718958.716 4638392.381,718968.317 4638396.476)	TU44-4	TU44	345.048	0	0	1	8	2.61360727e-321	26.6772622	0
LINESTRING(718968.317 4638396.476,718977.919 4638400.571)	TU44-5	TU44	344.857	0	0	1	8	2.62348858e-321	25.8265067	0
LINESTRING(718977.919 4638400.571,718987.520 4638404.667)	TU44-6	TU44	344.667	0	0	1	8	2.63336989e-321	27.1026399	0
LINESTRING(718987.520 4638404.667,718997.121 4638408.762)	TU44-7	TU44	344.476	0	0	1	8	2.64325121e-321	23.8819226	0
LINESTRING(718997.121 4638408.762,719006.723 4638412.857)	TU44-8	TU44	344.286	0	0	1	8	2.65313252e-321	25.8265067	0
LINESTRING(719006.723 4638412.857,719016.324 4638416.952)	TU44-9	TU44	344.095	0	0	1	8	2.66301383e-321	26.9203352	0
LINESTRING(719016.324 4638416.952,719025.926 4638421.048)	TU44-10	TU44	343.905	0	0	1	8	2.67289514e-321	27.2241764	0
LINESTRING(719025.926 4638421.048,719035.527 4638425.143)	TU44-11	TU44	343.714	0	0	1	8	2.68277646e-321	25.7657384	0
LINESTRING(719035.527 4638425.143,719045.129 4638429.238)	TU44-12	TU44	343.524	0	0	1	8	2.69265777e-321	26.4341892	0
LINESTRING(719045.129 4638429.238,719054.730 4638433.333)	TU44-13	TU44	343.333	0	0	1	8	2.70253908e-321	28.0141637	0
LINESTRING(719054.730 4638433.333,719064.331 4638437.429)	TU44-14	TU44	343.143	0	0	1	8	2.7124204e-321	26.1911162	0
LINESTRING(719064.331 4638437.429,719073.933 4638441.524)	TU44-15	TU44	342.952	0	0	1	8	2.72230171e-321	27.4064812	0
LINESTRING(719073.933 4638441.524,719083.534 4638445.619)	TU44-16	TU44	342.762	0	0	1	8	2.73218302e-321	26.7987987	0
LINESTRING(719083.534 4638445.619,719093.136 4638449.714)	TU44-17	TU44	342.571	0	0	1	8	2.74206433e-321	25.5834337	0
LINESTRING(719093.136 4638449.714,719102.737 4638453.810)	TU44-18	TU44	342.381	0	0	1	8	2.75194565e-321	25.8872749	0
LINESTRING(719102.737 4638453.810,719112.339 4638457.905)	TU44-19	TU44	342.190	0	0	1	8	2.76182696e-321	27.1634082	0
LINESTRING(719112.339 4638457.905,719121.940 4638462.000)	TU44-20	TU44	342.000	0	0	1	8	2.76676762e-321	19.2027673	0
LINESTRING(718842.630 4638320.500,718850.398 4638326.050)	TU45-0	TU45	347.800	0	0	1	8	2.48020954e-321	26.6437164	0
LINESTRING(718850.398 4638326.050,718858.166 4638331.600)	TU45-1	TU45	347.600	0	0	1	8	2.49009086e-321	25.9363611	0
LINESTRING(718858.166 4638331.600,718865.934 4638337.150)	TU45-2	TU45	347.400	0	0	1	8	2.49997217e-321	27.1742329	0
LINESTRING(718865.934 4638337.150,718873.702 4638342.700)	TU45-3	TU45	347.200	0	0	1	8	2.50985348e-321	26.1131999	0
LINESTRING(718873.702 4638342.700,718881.470 4638348.250)	TU45-4	TU45	347.000	0	0	1	8	2.51973479e-321	25.1700595	0
LINESTRING(718881.470 4638348.250,718889.238 4638353.800)	TU45-5	TU45	346.800	0	0	1	8	2.52961611e-321	27.7636956	0
LINESTRING(718889.238 4638353.800,718897.006 4638359.350)	TU45-6	TU45	346.600	0	0	1	8	2.53949742e-321	26.4079313	0
LINESTRING(718897.006 4638359.350,718904.774 4638364.900)	TU45-7	TU45	346.400	0	0	1	8	2.54937873e-321	27.7636956	0
LINESTRING(718904.774 4638364.900,718912.542 4638370.450)	TU45-8	TU45	346.200	0	0	1	8	2.55926005e-321	26.8795015	0
LINESTRING(718912.542 4638370.450,718920.310 4638376.000)	TU45-9	TU45	346.000	0	0	1	8	2.5642007e-321	22.7532622	0
LINESTRING(718717.870 4638271.500,718727.467 4638275.269)	TU46-0	TU46	349.846	0	0	1	8	2.35669313e-321	27.9162521	0
LINESTRING(718727.467 4638275.269,718737.064 4638279.038)	TU46-1	TU46	349.692	0	0	1	8	2.36657444e-321	26.804543	0
LINESTRING(718737.064 4638279.038,718746.661 4638282.808)	TU46-2	TU46	349.538	0	0	1	8	2.37645576e-321	26.7427813	0
LINESTRING(718746.661 4638282.808,718756.258 4638286.577)	TU46-3	TU46	349.385	0	0	1	8	2.38633707e-321	25.7545954	0
LINESTRING(718756.258 4638286.577,718765.855 4638290.346)	TU46-4	TU46	349.231	0	0	1	8	2.39621838e-321	26.0634035	0
LINESTRING(718765.855 4638290.346,718775.452 4638294.115)	TU46-5	TU46	349.077	0	0	1	8	2.4060997e-321	25.2605025	0
LINESTRING(718775.452 4638294.115,718785.048 4638297.885)	TU46-6	TU46	348.923	0	0	1	8	2.41598101e-321	26.9898278	0
LINESTRING(718785.048 4638297.885,718794.645 4638301.654)	TU46-7	TU46	348.769	0	0	1	8	2.42586232e-321	26.6192581	0
LINESTRING(718794.645 4638301.654,718804.242 4638305.423)	TU46-8	TU46	348.615	0	0	1	8	2.43574363e-321	25.5075489	0
LINESTRING(718804.242 4638305.423,718813.839 4638309.192)	TU46-9	TU46	348.462	0	0	1	8	2.44562495e-321	25.5693106	0
LINESTRING(718813.839 4638309.192,718823.436 4638312.962)	TU46-10	TU46	348.308	0	0	1	8	2.45550626e-321	26.6192581	0
LINESTRING(718823.436 4638312.962,718833.033 4638316.731)	TU46-11	TU46	348.154	0	0	1	8	2.46538757e-321	24.8899327	0
LINESTRING(718833.033 4638316.731,718842.630 4638320.500)	TU46-12	TU46	348.000	0	0	1	8	2.47032823e-321	21.1224739	0
LINESTRING(718842.630 4638320.500,718838.160 4638331.500)	TU47-0	TU47	348.000	0	0	1	8	2.47526889e-321	7.45962114	0
LINESTRING(718838.160 4638331.500,718833.690 4638342.500)	TU47-1	TU47	348.000	0	0	1	8	2.47526889e-321	6.67439786	0
LINESTRING(721481.870 4639041.000,721484.517 4639049.727)	TU48-0	TU48	307.219	0	0	1	8	8.89318163e-322	0	0
LINESTRING(721484.517 4639049.727,721487.165 4639058.453)	TU48-1	TU48	307.438	0	0	1	8	8.84377506e-322	0	0
LINESTRING(721487.165 4639058.453,721489.812 4639067.180)	TU48-2	TU48	307.656	0	0	1	8	8.7943685e-322	0	0
LINESTRING(721489.812 4639067.180,721492.460 4639075.906)	TU48-3	TU48	307.875	0	0	1	8	8.74496193e-322	0	0
LINESTRING(721492.460 4639075.906,721495.108 4639084.633)	TU48-4	TU48	308.094	0	0	1	8	8.69555537e-322	0	0
LINESTRING(721495.108 4639084.633,721497.755 4639093.359)	TU48-5	TU48	308.312	0	0	1	8	8.6461488e-322	0	0
LINESTRING(721497.755 4639093.359,721500.402 4639102.086)	TU48-6	TU48	308.531	0	0	1	8	8.59674224e-322	0	0
LINESTRING(721500.402 4639102.086,721503.050 4639110.812)	TU48-7	TU48	308.750	0	0	1	8	8.54733567e-322	0	0
LINESTRING(721503.050 4639110.812,721505.698 4639119.539)	TU48-8	TU48	308.969	0	0	1	8	8.49792911e-322	0	0
LINESTRING(721505.698 4639119.539,721508.345 4639128.266)	TU48-9	TU48	309.188	0	0	1	8	8.44852254e-322	0	0
LINESTRING(721508.345 4639128.266,721510.993 4639136.992)	TU48-10	TU48	309.406	0	0	1	8	8.39911598e-322	0	0
LINESTRING(721510.993 4639136.992,721513.640 4639145.719)	TU48-11	TU48	309.625	0	0	1	8	8.34970941e-322	0	0
LINESTRING(721513.640 4639145.719,721516.287 4639154.445)	TU48-12	TU48	309.844	0	0	1	8	8.30030285e-322	0	0
LINESTRING(721516.287 4639154.445,721518.935 4639163.172)	TU48-13	TU48	310.062	0	0	1	8	8.25089629e-322	0	0
LINESTRING(721518.935 4639163.172,721521.583 4639171.898)	TU48-14	TU48	310.281	0	0	1	8	8.20148972e-322	0	0
LINESTRING(721521.583 4639171.898,721524.230 4639180.625)	TU48-15	TU48	310.500	0	0	1	8	8.15208316e-322	0	0
LINESTRING(721524.230 4639180.625,721526.878 4639189.352)	TU48-16	TU48	310.719	0	0	1	8	8.10267659e-322	0	0
LINESTRING(721526.878 4639189.352,721529.525 4639198.078)	TU48-17	TU48	310.938	0	0	1	8	8.05327003e-322	0	0
LINESTRING(721529.525 4639198.078,721532.172 4639206.805)	TU48-18	TU48	311.156	0	0	1	8	8.00386346e-322	0	0
LINESTRING(721532.172 4639206.805,721534.820 4639215.531)	TU48-19	TU48	311.375	0	0	1	8	7.9544569e-322	0	0
LINESTRING(721534.820 4639215.531,721537.468 4639224.258)	TU48-20	TU48	311.594	0	0	1	8	7.90505033e-322	0	0
LINESTRING(721537.468 4639224.258,721540.115 4639232.984)	TU48-21	TU48	311.812	0	0	1	8	7.85564377e-322	0	0
LINESTRING(721540.115 4639232.984,721542.763 4639241.711)	TU48-22	TU48	312.031	0	0	1	8	7.8062372e-322	0	0
LINESTRING(721542.763 4639241.711,721545.410 4639250.438)	TU48-23	TU48	312.250	0	0	1	8	7.75683064e-322	0	0
LINESTRING(721545.410 4639250.438,721548.057 4639259.164)	TU48-24	TU48	312.469	0	0	1	8	7.70742408e-322	0	0
LINESTRING(721548.057 4639259.164,721550.705 4639267.891)	TU48-25	TU48	312.688	0	0	1	8	7.65801751e-322	0	0
LINESTRING(721550.705 4639267.891,721553.353 4639276.617)	TU48-26	TU48	312.906	0	0	1	8	7.60861095e-322	0	0
LINESTRING(721553.353 4639276.617,721556.000 4639285.344)	TU48-27	TU48	313.125	0	0	1	8	7.55920438e-322	0	0
LINESTRING(721556.000 4639285.344,721558.648 4639294.070)	TU48-28	TU48	313.344	0	0	1	8	7.50979782e-322	0	0
LINESTRING(721558.648 4639294.070,721561.295 4639302.797)	TU48-29	TU48	313.562	0	0	1	8	7.46039125e-322	0	0
LINESTRING(721561.295 4639302.797,721563.943 4639311.523)	TU48-30	TU48	313.781	0	0	1	8	7.41098469e-322	0	0
LINESTRING(721563.943 4639311.523,721566.590 4639320.250)	TU48-31	TU48	314.000	0	0	1	8	7.36157812e-322	0	0
LINESTRING(721566.590 4639320.250,721569.238 4639328.977)	TU48-32	TU48	314.219	0	0	1	8	7.31217156e-322	0	0
LINESTRING(721569.238 4639328.977,721571.885 4639337.703)	TU48-33	TU48	314.438	0	0	1	8	7.26276499e-322	0	0
LINESTRING(721571.885 4639337.703,721574.532 4639346.430)	TU48-34	TU48	314.656	0	0	1	8	7.21335843e-322	0	0
LINESTRING(721574.532 4639346.430,721577.180 4639355.156)	TU48-35	TU48	314.875	0	0	1	8	7.16395186e-322	0	0
LINESTRING(721577.180 4639355.156,721579.828 4639363.883)	TU48-36	TU48	315.094	0	0	1	8	7.1145453e-322	0	0
LINESTRING(721579.828 4639363.883,721582.475 4639372.609)	TU48-37	TU48	315.312	0	0	1	8	7.06513874e-322	0	0
LINESTRING(721582.475 4639372.609,721585.123 4639381.336)	TU48-38	TU48	315.531	0	0	1	8	7.01573217e-322	0	0
LINESTRING(721585.123 4639381.336,721587.770 4639390.062)	TU48-39	TU48	315.750	0	0	1	8	6.96632561e-322	0	0
