Line	ID	patternID	z	Cl	H2O2	OrganicMatter	O2	larvae	adults	mass
LINESTRING(696421.128 4656669.528,696431.829 4656673.643)	106-24	106	376.392	0	0	1	8	1	0	0
LINESTRING(696431.829 4656673.643,696442.530 4656677.759)	106-25	106	376.493	0	0	1	8	1	0	0
LINESTRING(696442.530 4656677.759,696453.231 4656681.874)	106-26	106	376.594	0	0	1	8	1	0	0
LINESTRING(696453.231 4656681.874,696463.933 4656685.989)	106-27	106	376.694	0	0	1	8	1	0	0
LINESTRING(696463.933 4656685.989,696474.634 4656690.105)	106-28	106	376.795	0	0	1	8	1	0	0
LINESTRING(696474.634 4656690.105,696485.335 4656694.220)	106-29	106	376.895	0	0	1	8	1	0	0
LINESTRING(696485.335 4656694.220,696496.036 4656698.335)	106-30	106	376.995	0	0	1	8	1	0	0
LINESTRING(696496.036 4656698.335,696506.737 4656702.451)	106-31	106	377.096	0	0	1	8	1	0	0
LINESTRING(696506.737 4656702.451,696517.439 4656706.566)	106-32	106	377.197	0	0	1	8	1	0	0
LINESTRING(696517.439 4656706.566,696528.140 4656710.681)	106-33	106	377.297	0	0	1	8	1	0	0
LINESTRING(696528.140 4656710.681,696538.841 4656714.797)	106-34	106	377.398	0	0	1	8	1	0	0
LINESTRING(696538.841 4656714.797,696549.542 4656718.912)	106-35	106	377.498	0	0	1	8	1	0	0
LINESTRING(696549.542 4656718.912,696560.243 4656723.027)	106-36	106	377.599	0	0	1	8	1	0	0
LINESTRING(696560.243 4656723.027,696570.944 4656727.143)	106-37	106	377.699	0	0	1	8	1	0	0
LINESTRING(696570.944 4656727.143,696581.645 4656731.258)	106-38	106	377.800	0	0	1	8	1	0	0
LINESTRING(696581.645 4656731.258,696592.347 4656735.373)	106-39	106	377.900	0	0	1	8	1	0	0
LINESTRING(696592.347 4656735.373,696603.048 4656739.489)	106-40	106	378.000	0	0	1	8	1	0	0
LINESTRING(696603.048 4656739.489,696613.749 4656743.604)	106-41	106	378.101	0	0	1	8	1	0	0
LINESTRING(696613.749 4656743.604,696624.450 4656747.719)	106-42	106	378.202	0	0	1	8	1	0	0
LINESTRING(696624.450 4656747.719,696635.151 4656751.835)	106-43	106	378.302	0	0	1	8	1	0	0
LINESTRING(696635.151 4656751.835,696645.853 4656755.950)	106-44	106	378.403	0	0	1	8	1	0	0
LINESTRING(696645.853 4656755.950,696656.554 4656760.065)	106-45	106	378.503	0	0	1	8	1	0	0
LINESTRING(696656.554 4656760.065,696667.255 4656764.181)	106-46	106	378.603	0	0	1	8	1	0	0
LINESTRING(696667.255 4656764.181,696677.956 4656768.296)	106-47	106	378.704	0	0	1	8	1	0	0
LINESTRING(696677.956 4656768.296,696688.657 4656772.411)	106-48	106	378.805	0	0	1	8	1	0	0
LINESTRING(696688.657 4656772.411,696699.358 4656776.527)	106-49	106	378.905	0	0	1	8	1	0	0
LINESTRING(696699.358 4656776.527,696710.059 4656780.642)	106-50	106	379.006	0	0	1	8	1	0	0
LINESTRING(696710.059 4656780.642,696720.761 4656784.757)	106-51	106	379.106	0	0	1	8	1	0	0
LINESTRING(696720.761 4656784.757,696731.462 4656788.873)	106-52	106	379.207	0	0	1	8	1	0	0
LINESTRING(696731.462 4656788.873,696742.163 4656792.988)	106-53	106	379.307	0	0	1	8	1	0	0
LINESTRING(696742.163 4656792.988,696752.864 4656797.103)	106-54	106	379.408	0	0	1	8	1	0	0
LINESTRING(696752.864 4656797.103,696763.565 4656801.219)	106-55	106	379.508	0	0	1	8	1	0	0
LINESTRING(696763.565 4656801.219,696774.267 4656805.334)	106-56	106	379.609	0	0	1	8	1	0	0
LINESTRING(696774.267 4656805.334,696784.968 4656809.449)	106-57	106	379.709	0	0	1	8	1	0	0
LINESTRING(696784.968 4656809.449,696795.669 4656813.565)	106-58	106	379.810	0	0	1	8	1	0	0
LINESTRING(696795.669 4656813.565,696806.370 4656817.680)	106-59	106	379.910	0	0	1	8	1	0	0
LINESTRING(695673.310 4657322.400,695674.144 4657339.740)	107-0	107	374.558	0	0	1	8	1	0	0
LINESTRING(695674.144 4657339.740,695674.978 4657357.080)	107-1	107	374.116	0	0	1	8	1	0	0
LINESTRING(695674.978 4657357.080,695675.812 4657374.420)	107-2	107	373.674	0	0	1	8	1	0	0
LINESTRING(695675.812 4657374.420,695676.646 4657391.760)	107-3	107	373.232	0	0	1	8	1	0	0
LINESTRING(695676.646 4657391.760,695677.480 4657409.100)	107-4	107	372.790	0	0	1	8	1	0	0
LINESTRING(695708.500 4657318.140,695718.795 4657318.179)	108-0	108	375.000	0	0	1	8	1	0.0850944269	0
LINESTRING(695718.795 4657318.179,695729.089 4657318.217)	108-1	108	375.000	0	0	1	8	1	0	0
LINESTRING(695729.089 4657318.217,695739.384 4657318.256)	108-2	108	375.000	0	0	1	8	1	0.255283281	0
LINESTRING(695739.384 4657318.256,695749.678 4657318.295)	108-3	108	375.000	0	0	1	8	1	0.0850944269	0
LINESTRING(695749.678 4657318.295,695759.973 4657318.334)	108-4	108	375.000	0	0	1	8	1	0.170188854	0
LINESTRING(695759.973 4657318.334,695770.267 4657318.372)	108-5	108	375.000	0	0	1	8	1	0	0
LINESTRING(695770.267 4657318.372,695780.562 4657318.411)	108-6	108	375.000	0	0	1	8	1	0.170188854	0
LINESTRING(695780.562 4657318.411,695790.857 4657318.450)	108-7	108	375.000	0	0	1	8	1	0.0850944269	0
LINESTRING(695790.857 4657318.450,695801.151 4657318.489)	108-8	108	375.000	0	0	1	8	1	0.0850944269	0
LINESTRING(695801.151 4657318.489,695811.446 4657318.527)	108-9	108	375.000	0	0	1	8	1	0.170188854	0
LINESTRING(695811.446 4657318.527,695821.740 4657318.566)	108-10	108	375.000	0	0	1	8	1	0.0850944269	0
LINESTRING(695821.740 4657318.566,695832.035 4657318.605)	108-11	108	375.000	0	0	1	8	1	0.170188854	0
LINESTRING(695832.035 4657318.605,695842.330 4657318.644)	108-12	108	375.000	0	0	1	8	1	0.255283281	0
LINESTRING(695842.330 4657318.644,695852.624 4657318.683)	108-13	108	375.000	0	0	1	8	1	0	0
LINESTRING(695852.624 4657318.683,695862.919 4657318.721)	108-14	108	375.000	0	0	1	8	1	0.0850944269	0
LINESTRING(695862.919 4657318.721,695873.213 4657318.760)	108-15	108	375.000	0	0	1	8	1	0.170188854	0
LINESTRING(695873.213 4657318.760,695883.508 4657318.799)	108-16	108	375.000	0	0	1	8	1	0.255283281	0
LINESTRING(695883.508 4657318.799,695893.802 4657318.838)	108-17	108	375.000	0	0	1	8	0.0597300896	0.170188854	0
LINESTRING(695893.802 4657318.838,695904.097 4657318.876)	108-18	108	375.000	0	0	1	8	1	0.0850944269	0
LINESTRING(695904.097 4657318.876,695914.392 4657318.915)	108-19	108	375.000	0	0	1	8	1	0.0850944269	0
LINESTRING(695914.392 4657318.915,695924.686 4657318.954)	108-20	108	375.000	0	0	1	8	1	0	0
LINESTRING(695924.686 4657318.954,695934.981 4657318.993)	108-21	108	375.000	0	0	1	8	1	0	0
LINESTRING(695934.981 4657318.993,695945.275 4657319.031)	108-22	108	375.000	0	0	1	8	1	0	0
LINESTRING(695945.275 4657319.031,695955.570 4657319.070)	108-23	108	375.000	0	0	1	8	1	0	0
LINESTRING(695401.360 4658047.890,695384.589 4658045.093)	109-0	109	374.717	0	0	1	8	1	11.2371536	0
LINESTRING(695384.589 4658045.093,695367.819 4658042.297)	109-1	109	374.733	0	0	1	8	1	12.0593844	0
LINESTRING(695367.819 4658042.297,695351.048 4658039.500)	109-2	109	374.750	0	0	1	8	1	11.1001151	0
LINESTRING(695351.048 4658039.500,695334.278 4658036.703)	109-3	109	374.767	0	0	1	8	1	12.0593844	0
LINESTRING(695334.278 4658036.703,695317.507 4658033.907)	109-4	109	374.783	0	0	1	8	1	11.5112305	0
LINESTRING(695317.507 4658033.907,695300.737 4658031.110)	109-5	109	374.800	0	0	1	8	1	9.45565364	0
LINESTRING(695300.737 4658031.110,695283.966 4658028.313)	109-6	109	374.817	0	0	1	8	1	12.4704997	0
LINESTRING(695283.966 4658028.313,695267.196 4658025.517)	109-7	109	374.833	0	0	1	8	1	10.6889998	0
LINESTRING(695267.196 4658025.517,695250.425 4658022.720)	109-8	109	374.850	0	0	1	8	1	10.6889998	0
LINESTRING(695250.425 4658022.720,695233.654 4658019.923)	109-9	109	374.867	0	0	1	8	1	11.7853074	0
LINESTRING(695233.654 4658019.923,695216.884 4658017.127)	109-10	109	374.883	0	0	1	8	1	11.5112305	0
LINESTRING(695216.884 4658017.127,695200.113 4658014.330)	109-11	109	374.900	0	0	1	8	1	10.6889998	0
LINESTRING(695200.113 4658014.330,695183.343 4658011.533)	109-12	109	374.917	0	0	1	8	1	9.18157672	0
LINESTRING(695183.343 4658011.533,695166.572 4658008.737)	109-13	109	374.933	0	0	1	8	1	12.3334613	0
LINESTRING(695166.572 4658008.737,695149.802 4658005.940)	109-14	109	374.950	0	0	1	8	1	10.2778844	0
LINESTRING(695149.802 4658005.940,695133.031 4658003.143)	109-15	109	374.967	0	0	1	8	1	10.4149228	0
LINESTRING(695133.031 4658003.143,695116.261 4658000.347)	109-16	109	374.983	0	0	1	8	1	12.7445766	0
LINESTRING(695116.261 4658000.347,695099.490 4657997.550)	109-17	109	375.000	0	0	1	8	1	16.1705381	0
LINESTRING(694096.700 4653249.560,694081.092 4653257.710)	11-0	11	364.842	0	0	1	8	1	0	0
LINESTRING(694081.092 4653257.710,694065.484 4653265.860)	11-1	11	365.044	0	0	1	8	1	0	0
LINESTRING(694065.484 4653265.860,694049.876 4653274.010)	11-2	11	365.246	0	0	1	8	1	0	0
LINESTRING(694049.876 4653274.010,694034.269 4653282.160)	11-3	11	365.449	0	0	1	8	1	0	0
LINESTRING(694034.269 4653282.160,694018.661 4653290.310)	11-4	11	365.651	0	0	1	8	1	0	0
LINESTRING(694018.661 4653290.310,694003.053 4653298.460)	11-5	11	365.853	0	0	1	8	1	0	0
LINESTRING(694003.053 4653298.460,693987.445 4653306.610)	11-6	11	366.055	0	0	1	8	1	0	0
LINESTRING(693987.445 4653306.610,693971.837 4653314.760)	11-7	11	366.257	0	0	1	8	1	0	0
LINESTRING(693971.837 4653314.760,693956.229 4653322.910)	11-8	11	366.459	0	0	1	8	1	0	0
LINESTRING(693956.229 4653322.910,693940.621 4653331.060)	11-9	11	366.661	0	0	1	8	1	0	0
LINESTRING(693940.621 4653331.060,693925.014 4653339.210)	11-10	11	366.864	0	0	1	8	1	0	0
LINESTRING(693925.014 4653339.210,693909.406 4653347.360)	11-11	11	367.066	0	0	1	8	1	0	0
LINESTRING(693909.406 4653347.360,693893.798 4653355.510)	11-12	11	367.268	0	0	1	8	1	0	0
LINESTRING(693893.798 4653355.510,693878.190 4653363.660)	11-13	11	367.470	0	0	1	8	1	0	0
LINESTRING(694596.840 4652279.760,694590.748 4652276.388)	110-0	110	351.964	0	0	1	8	0	3.91858761	0
LINESTRING(694590.748 4652276.388,694584.657 4652273.017)	110-1	110	351.928	0	0	1	8	0	5.4424828	0
LINESTRING(694584.657 4652273.017,694578.565 4652269.645)	110-2	110	351.892	0	0	1	8	0	4.78938486	0
LINESTRING(694578.565 4652269.645,694572.474 4652266.274)	110-3	110	351.855	0	0	1	8	0	4.78938486	0
LINESTRING(694572.474 4652266.274,694566.382 4652262.902)	110-4	110	351.819	0	0	1	8	0	5.66018211	0
LINESTRING(694566.382 4652262.902,694560.291 4652259.531)	110-5	110	351.783	0	0	1	8	0	5.66018211	0
LINESTRING(694560.291 4652259.531,694554.199 4652256.159)	110-6	110	351.747	0	0	1	8	0	5.00708417	0
LINESTRING(694554.199 4652256.159,694548.108 4652252.788)	110-7	110	351.711	0	0	1	8	0	4.57168555	0
LINESTRING(694548.108 4652252.788,694542.016 4652249.416)	110-8	110	351.675	0	0	1	8	0	5.4424828	0
LINESTRING(694542.016 4652249.416,694535.925 4652246.045)	110-9	110	351.638	0	0	1	8	0	3.91858761	0
LINESTRING(694535.925 4652246.045,694529.833 4652242.673)	110-10	110	351.602	0	0	1	8	0	5.22478349	0
LINESTRING(694529.833 4652242.673,694523.742 4652239.302)	110-11	110	351.566	0	0	1	8	0	5.66018211	0
LINESTRING(694523.742 4652239.302,694517.650 4652235.930)	110-12	110	351.530	0	0	1	8	0	5.66018211	0
LINESTRING(694517.650 4652235.930,694511.558 4652232.558)	110-13	110	351.494	0	0	1	8	0	4.13628693	0
LINESTRING(694511.558 4652232.558,694505.467 4652229.187)	110-14	110	351.458	0	0	1	8	0	4.57168555	0
LINESTRING(694505.467 4652229.187,694499.375 4652225.815)	110-15	110	351.422	0	0	1	8	0	3.91858761	0
LINESTRING(694499.375 4652225.815,694493.284 4652222.444)	110-16	110	351.385	0	0	1	8	0	5.00708417	0
LINESTRING(694493.284 4652222.444,694487.192 4652219.072)	110-17	110	351.349	0	0	1	8	0	4.57168555	0
LINESTRING(694487.192 4652219.072,694481.101 4652215.701)	110-18	110	351.313	0	0	1	8	0	4.57168555	0
LINESTRING(694481.101 4652215.701,694475.009 4652212.329)	110-19	110	351.277	0	0	1	8	0	5.00708417	0
LINESTRING(694475.009 4652212.329,694468.918 4652208.958)	110-20	110	351.241	0	0	1	8	0	5.4424828	0
LINESTRING(694468.918 4652208.958,694462.826 4652205.586)	110-21	110	351.205	0	0	1	8	0	4.35398624	0
LINESTRING(694462.826 4652205.586,694456.735 4652202.215)	110-22	110	351.168	0	0	1	8	0	5.4424828	0
LINESTRING(694456.735 4652202.215,694450.643 4652198.843)	110-23	110	351.132	0	0	1	8	0	5.00708417	0
LINESTRING(694450.643 4652198.843,694444.552 4652195.472)	110-24	110	351.096	0	0	1	8	0	4.57168555	0
LINESTRING(694444.552 4652195.472,694438.460 4652192.100)	110-25	110	351.060	0	0	1	8	0	5.22478349	0
LINESTRING(694438.460 4652192.100,694432.368 4652188.728)	110-26	110	351.024	0	0	1	8	0	5.00708417	0
LINESTRING(694432.368 4652188.728,694426.277 4652185.357)	110-27	110	350.988	0	0	1	8	0	5.4424828	0
LINESTRING(694426.277 4652185.357,694420.185 4652181.985)	110-28	110	350.952	0	0	1	8	0	4.78938486	0
LINESTRING(694420.185 4652181.985,694414.094 4652178.614)	110-29	110	350.915	0	0	1	8	0	5.22478349	0
LINESTRING(694414.094 4652178.614,694408.002 4652175.242)	110-30	110	350.879	0	0	1	8	0	4.57168555	0
LINESTRING(694408.002 4652175.242,694401.911 4652171.871)	110-31	110	350.843	0	0	1	8	0	5.22478349	0
LINESTRING(694401.911 4652171.871,694395.819 4652168.499)	110-32	110	350.807	0	0	1	8	0	5.22478349	0
LINESTRING(694395.819 4652168.499,694389.728 4652165.128)	110-33	110	350.771	0	0	1	8	0	5.22478349	0
LINESTRING(694389.728 4652165.128,694383.636 4652161.756)	110-34	110	350.735	0	0	1	8	0	5.00708417	0
LINESTRING(694383.636 4652161.756,694377.545 4652158.385)	110-35	110	350.698	0	0	1	8	0	4.35398624	0
LINESTRING(694377.545 4652158.385,694371.453 4652155.013)	110-36	110	350.662	0	0	1	8	0	5.4424828	0
LINESTRING(694371.453 4652155.013,694365.362 4652151.642)	110-37	110	350.626	0	0	1	8	0	5.00708417	0
LINESTRING(694365.362 4652151.642,694359.270 4652148.270)	110-38	110	350.590	0	0	1	8	0	4.78938486	0
LINESTRING(694359.270 4652148.270,694353.178 4652144.898)	110-39	110	350.554	0	0	1	8	0	3.91858761	0
LINESTRING(694353.178 4652144.898,694347.087 4652141.527)	110-40	110	350.518	0	0	1	8	0	5.66018211	0
LINESTRING(694347.087 4652141.527,694340.995 4652138.155)	110-41	110	350.482	0	0	1	8	0	5.87788142	0
LINESTRING(694340.995 4652138.155,694334.904 4652134.784)	110-42	110	350.445	0	0	1	8	0	4.78938486	0
LINESTRING(694334.904 4652134.784,694328.812 4652131.412)	110-43	110	350.409	0	0	1	8	0	4.13628693	0
LINESTRING(694328.812 4652131.412,694322.721 4652128.041)	110-44	110	350.373	0	0	1	8	0	5.87788142	0
LINESTRING(694322.721 4652128.041,694316.629 4652124.669)	110-45	110	350.337	0	0	1	8	0	5.00708417	0
LINESTRING(694316.629 4652124.669,694310.538 4652121.298)	110-46	110	350.301	0	0	1	8	0	4.13628693	0
LINESTRING(694310.538 4652121.298,694304.446 4652117.926)	110-47	110	350.265	0	0	1	8	0	4.78938486	0
LINESTRING(694304.446 4652117.926,694298.355 4652114.555)	110-48	110	350.228	0	0	1	8	0	4.57168555	0
LINESTRING(694298.355 4652114.555,694292.263 4652111.183)	110-49	110	350.192	0	0	1	8	0	4.78938486	0
LINESTRING(694292.263 4652111.183,694286.172 4652107.812)	110-50	110	350.156	0	0	1	8	0	4.57168555	0
LINESTRING(694286.172 4652107.812,694280.080 4652104.440)	110-51	110	350.120	0	0	1	8	0	8.70797248	0
LINESTRING(694596.840 4652279.760,694599.877 4652272.337)	111-0	111	352.267	0	0	1	8	0.83488439	0	0
LINESTRING(694599.877 4652272.337,694602.914 4652264.914)	111-1	111	352.534	0	0	1	8	0.829745808	0	0
LINESTRING(694602.914 4652264.914,694605.951 4652257.491)	111-2	111	352.801	0	0	1	8	0	0.216714247	0
LINESTRING(694605.951 4652257.491,694608.988 4652250.068)	111-3	111	353.068	0	0	1	8	0.817203279	0	0
LINESTRING(694608.988 4652250.068,694612.025 4652242.645)	111-4	111	353.335	0	0	1	8	0.809986658	0	0
LINESTRING(694612.025 4652242.645,694615.062 4652235.222)	111-5	111	353.602	0	0	1	8	0.802244088	0	0
LINESTRING(694615.062 4652235.222,694618.099 4652227.799)	111-6	111	353.869	0	0	1	8	0.793912146	0	0
LINESTRING(694618.099 4652227.799,694621.136 4652220.376)	111-7	111	354.136	0	0	1	8	0.786037214	0	0
LINESTRING(694621.136 4652220.376,694624.173 4652212.953)	111-8	111	354.403	0	0	1	8	0.773492028	0	0
LINESTRING(694624.173 4652212.953,694627.210 4652205.530)	111-9	111	354.670	0	0	1	8	0.769227534	0	0
LINESTRING(695661.700 4656560.700,695661.587 4656577.287)	112-0	112	372.249	0	0	1	8	1	0	0
LINESTRING(695661.587 4656577.287,695661.473 4656593.873)	112-1	112	372.257	0	0	1	8	1	0	0
LINESTRING(695661.473 4656593.873,695661.360 4656610.460)	112-2	112	372.266	0	0	1	8	1	0	0
LINESTRING(695661.360 4656610.460,695661.247 4656627.047)	112-3	112	372.274	0	0	1	8	1	0	0
LINESTRING(695661.247 4656627.047,695661.133 4656643.633)	112-4	112	372.283	0	0	1	8	1	0	0
LINESTRING(695661.133 4656643.633,695661.020 4656660.220)	112-5	112	372.291	0	0	1	8	1	0	0
LINESTRING(695661.020 4656660.220,695660.907 4656676.807)	112-6	112	372.300	0	0	1	8	1	0	0
LINESTRING(695660.907 4656676.807,695660.793 4656693.393)	112-7	112	372.309	0	0	1	8	1	0	0
LINESTRING(695660.793 4656693.393,695660.680 4656709.980)	112-8	112	372.317	0	0	1	8	1	0	0
LINESTRING(695660.680 4656709.980,695660.567 4656726.567)	112-9	112	372.326	0	0	1	8	1	0	0
LINESTRING(695660.567 4656726.567,695660.453 4656743.153)	112-10	112	372.334	0	0	1	8	1	0	0
LINESTRING(695660.453 4656743.153,695660.340 4656759.740)	112-11	112	372.343	0	0	1	8	1	0	0
LINESTRING(695660.340 4656759.740,695660.227 4656776.327)	112-12	112	372.351	0	0	1	8	1	0	0
LINESTRING(695660.227 4656776.327,695660.113 4656792.913)	112-13	112	372.360	0	0	1	8	1	0	0
LINESTRING(695660.113 4656792.913,695660.000 4656809.500)	112-14	112	372.369	0	0	1	8	1	0	0
LINESTRING(695660.000 4656809.500,695659.887 4656826.087)	112-15	112	372.377	0	0	1	8	1	0	0
LINESTRING(695659.887 4656826.087,695659.773 4656842.673)	112-16	112	372.386	0	0	1	8	1	0	0
LINESTRING(695659.773 4656842.673,695659.660 4656859.260)	112-17	112	372.394	0	0	1	8	1	0	0
LINESTRING(695659.660 4656859.260,695659.547 4656875.847)	112-18	112	372.403	0	0	1	8	1	0	0
LINESTRING(695659.547 4656875.847,695659.433 4656892.433)	112-19	112	372.411	0	0	1	8	1	0	0
LINESTRING(695659.433 4656892.433,695659.320 4656909.020)	112-20	112	372.420	0	0	1	8	1	0	0
LINESTRING(695665.680 4656440.960,695657.190 4656441.060)	113-0	113	375.050	0	0	1	8	1	10.629586	0
LINESTRING(695657.190 4656441.060,695648.699 4656441.160)	113-1	113	375.099	0	0	1	8	1	9.07943807	0
LINESTRING(695648.699 4656441.160,695640.209 4656441.259)	113-2	113	375.149	0	0	1	8	1	10.2974115	0
LINESTRING(695640.209 4656441.259,695631.718 4656441.359)	113-3	113	375.198	0	0	1	8	1	10.1866866	0
LINESTRING(695631.718 4656441.359,695623.228 4656441.459)	113-4	113	375.248	0	0	1	8	1	10.7403109	0
LINESTRING(695623.228 4656441.459,695614.737 4656441.559)	113-5	113	375.297	0	0	1	8	1	10.4081363	0
LINESTRING(695614.737 4656441.559,695606.247 4656441.658)	113-6	113	375.347	0	0	1	8	1	9.19016293	0
LINESTRING(695606.247 4656441.658,695597.757 4656441.758)	113-7	113	375.397	0	0	1	8	1	9.52233749	0
LINESTRING(695597.757 4656441.758,695589.266 4656441.858)	113-8	113	375.446	0	0	1	8	1	10.9617606	0
LINESTRING(695589.266 4656441.858,695580.776 4656441.958)	113-9	113	375.496	0	0	1	8	1	8.85798836	0
LINESTRING(695580.776 4656441.958,695572.285 4656442.058)	113-10	113	375.545	0	0	1	8	1	10.629586	0
LINESTRING(695572.285 4656442.058,695563.795 4656442.157)	113-11	113	375.595	0	0	1	8	1	12.4011837	0
LINESTRING(695563.795 4656442.157,695555.304 4656442.257)	113-12	113	375.644	0	0	1	8	1	9.41161264	0
LINESTRING(695555.304 4656442.257,695546.814 4656442.357)	113-13	113	375.694	0	0	1	8	1	9.63306235	0
LINESTRING(695546.814 4656442.357,695538.323 4656442.457)	113-14	113	375.743	0	0	1	8	1	9.85451205	0
LINESTRING(695538.323 4656442.457,695529.833 4656442.557)	113-15	113	375.793	0	0	1	8	1	9.52233749	0
LINESTRING(695529.833 4656442.557,695521.343 4656442.656)	113-16	113	375.843	0	0	1	8	1	12.0690091	0
LINESTRING(695521.343 4656442.656,695512.852 4656442.756)	113-17	113	375.892	0	0	1	8	1	9.96523691	0
LINESTRING(695512.852 4656442.756,695504.362 4656442.856)	113-18	113	375.942	0	0	1	8	1	9.85451205	0
LINESTRING(695504.362 4656442.856,695495.871 4656442.956)	113-19	113	375.991	0	0	1	8	1	9.52233749	0
LINESTRING(695495.871 4656442.956,695487.381 4656443.055)	113-20	113	376.041	0	0	1	8	1	10.9617606	0
LINESTRING(695487.381 4656443.055,695478.890 4656443.155)	113-21	113	376.090	0	0	1	8	1	11.2939352	0
LINESTRING(695478.890 4656443.155,695470.400 4656443.255)	113-22	113	376.140	0	0	1	8	1	10.5188612	0
LINESTRING(695470.400 4656443.255,695461.910 4656443.355)	113-23	113	376.190	0	0	1	8	1	9.19016293	0
LINESTRING(695461.910 4656443.355,695453.419 4656443.455)	113-24	113	376.239	0	0	1	8	1	10.4081363	0
LINESTRING(695453.419 4656443.455,695444.929 4656443.554)	113-25	113	376.289	0	0	1	8	1	10.629586	0
LINESTRING(695444.929 4656443.554,695436.438 4656443.654)	113-26	113	376.338	0	0	1	8	1	10.9617606	0
LINESTRING(695436.438 4656443.654,695427.948 4656443.754)	113-27	113	376.388	0	0	1	8	1	8.74726351	0
LINESTRING(695427.948 4656443.754,695419.457 4656443.854)	113-28	113	376.437	0	0	1	8	1	9.96523691	0
LINESTRING(695419.457 4656443.854,695410.967 4656443.953)	113-29	113	376.487	0	0	1	8	1	9.52233749	0
LINESTRING(695410.967 4656443.953,695402.477 4656444.053)	113-30	113	376.537	0	0	1	8	1	11.6261097	0
LINESTRING(695402.477 4656444.053,695393.986 4656444.153)	113-31	113	376.586	0	0	1	8	1	12.179734	0
LINESTRING(695393.986 4656444.153,695385.496 4656444.253)	113-32	113	376.636	0	0	1	8	1	10.2974115	0
LINESTRING(695385.496 4656444.253,695377.005 4656444.353)	113-33	113	376.685	0	0	1	8	1	10.629586	0
LINESTRING(695377.005 4656444.353,695368.515 4656444.452)	113-34	113	376.735	0	0	1	8	1	10.8510357	0
LINESTRING(695368.515 4656444.452,695360.024 4656444.552)	113-35	113	376.784	0	0	1	8	1	10.629586	0
LINESTRING(695360.024 4656444.552,695351.534 4656444.652)	113-36	113	376.834	0	0	1	8	1	11.5153849	0
LINESTRING(695351.534 4656444.652,695343.043 4656444.752)	113-37	113	376.883	0	0	1	8	1	10.5188612	0
LINESTRING(695343.043 4656444.752,695334.553 4656444.852)	113-38	113	376.933	0	0	1	8	1	10.4081363	0
LINESTRING(695334.553 4656444.852,695326.063 4656444.951)	113-39	113	376.983	0	0	1	8	1	9.41161264	0
LINESTRING(695326.063 4656444.951,695317.572 4656445.051)	113-40	113	377.032	0	0	1	8	1	9.19016293	0
LINESTRING(695317.572 4656445.051,695309.082 4656445.151)	113-41	113	377.082	0	0	1	8	1	9.7437872	0
LINESTRING(695309.082 4656445.151,695300.591 4656445.251)	113-42	113	377.131	0	0	1	8	1	10.7403109	0
